city,avgCoveredCharges,averagePayments
ABINGTON,28805,4740
ALLENTOWN,18161,5437
ALTOONA,10456,4089
BEAVER,7644,4140
BETHLEHEM,22211,4876
BRISTOL,39732,4416
BRYN MAWR,35366,4600
CAMP HILL,15099,3824
CARLISLE,22328,3713
CHAMBERSBURG,10546,4469
COAL TOWNSHIP,10004,4303
COATESVILLE,44492,4380
DANVILLE,22999,6490
DARBY,40302,6522
DOYLESTOWN,18994,4296
EAST STROUDSBUR,22776,5102
EASTON,39152,4753
ERIE,14434,5020
GREENSBURG,8693,3807
HARRISBURG,10864,5535
HERSHEY,17052,6962
JOHNSTOWN,8048,4535
LANCASTER,13946,4253
LANGHORNE,21981,4487
LEBANON,18182,4197
MEADOWBROOK,36282,4499
MEDIA,35902,5353
NEW CASTLE,9968,4486
NORRISTOWN,27183,5646
PALMERTON,11697,3833
PAOLI,32891,4483
PHILADELPHIA,32813,6085
PHOENIXVILLE,37335,4283
PITTSBURGH,18034,4785
POTTSTOWN,29115,4292
POTTSVILLE,10501,3999
READING,19093,5044
SAYRE,10386,4656
SCRANTON,14642,4279
UNIONTOWN,8187,4062
UPLAND,54258,6160
WASHINGTON,8256,4415
WELLSBORO,12870,4939
WEST CHESTER,14500,4244
WEST GROVE,33894,4228
WILKES BARRE,24417,4646
WILKES-BARRE,22002,4165
WYNNEWOOD,25644,6107
YORK,9407,5552
