city,avgCoveredCharges,averagePayments
ABINGTON,252152,37203
ALLENTOWN,187084,41170
ALTOONA,68289,29350
BEAVER,38401,27881
BETHLEHEM,199969,36269
BRYN MAWR,264050,41939
BUTLER,78960,23884
CAMP HILL,103346,26874
CANONSBURG,50850,20299
CARLISLE,106694,25769
CHAMBERSBURG,63514,29108
COATESVILLE,223006,27163
DANVILLE,199551,47929
DARBY,254350,41034
DOYLESTOWN,115858,30976
DREXEL HILL,473681,41754
DUBOIS,44837,25368
EAST STROUDSBUR,120405,39966
ERIE,164139,31376
GREENSBURG,65126,27360
HARRISBURG,82581,35822
HAZLETON,102769,28163
HERSHEY,107027,48414
JOHNSTOWN,64466,31682
LANCASTER,96815,34516
LANGHORNE,178808,35515
LEBANON,101182,30577
LEWISBURG,38190,24506
MEADOWBROOK,344635,37636
MEADVILLE,62364,27107
MEDIA,234342,31000
MONROEVILLE,87146,27925
PAOLI,199844,41971
PHILADELPHIA,233142,45970
PITTSBURGH,176504,37197
POTTSTOWN,272229,33967
POTTSVILLE,54502,26651
READING,108037,41918
SAYRE,93873,33450
SCRANTON,92384,30811
SELLERSVILLE,161126,32937
UPLAND,407328,37954
WASHINGTON,48853,29985
WEST CHESTER,96310,29488
WILKES BARRE,110528,31158
WILKES-BARRE,155614,33779
WILLIAMSPORT,77400,31267
WYNNEWOOD,252366,43312
YORK,72398,38751
