city,avgCoveredCharges,averagePayments
ATTLEBORO,12000,7397
BEVERLY,10502,7898
BOSTON,24061,11878
BRIGHTON,12040,11013
BROCKTON,9614,8902
BURLINGTON,11797,8628
CAMBRIDGE,17300,9613
FALL RIVER,16425,8019
FALMOUTH,8898,8012
FRAMINGHAM,12912,8809
GARDNER,9480,7294
GREENFIELD,22314,7720
HAVERHILL,15507,8709
HOLYOKE,9185,7111
HYANNIS,13251,9207
LAWRENCE,14790,8874
LEOMINSTER,19778,8277
LOWELL,14912,8308
MARLBOROUGH,18291,6641
MELROSE,11167,8085
METHUEN,12301,7905
MILFORD,16350,7457
MILTON,11792,7151
NEWBURYPORT,14581,8438
NEWTON,21409,7863
NORTH ADAMS,12628,7094
NORTHAMPTON,15227,7240
NORWOOD,10339,7141
PALMER,17592,6865
PITTSFIELD,16206,8953
PLYMOUTH,10108,7491
QUINCY,12229,7641
SALEM,22405,8072
SOUTH WEYMOUTH,12915,7173
SOUTHBRIDGE,11933,8230
SPRINGFIELD,19004,9022
TAUNTON,9780,7266
W CONCORD,16992,6898
WESTFIELD,12741,6364
WINCHESTER,13951,7680
WORCESTER,21454,10160
