city,avgCoveredCharges,averagePayments
ATTLEBORO,7247,4054
BEVERLY,8876,4390
BOSTON,17136,6487
BRIGHTON,6733,6336
BROCKTON,6916,4867
BURLINGTON,7605,4967
CAMBRIDGE,9237,5557
FALL RIVER,10231,5439
FRAMINGHAM,8374,4617
HAVERHILL,8145,3912
HOLYOKE,9873,4162
HYANNIS,9644,5199
LAWRENCE,10246,5086
LEOMINSTER,12207,5308
LOWELL,7943,4542
MARLBOROUGH,13228,3912
MELROSE,6611,4317
METHUEN,8626,4333
MILFORD,9462,4173
NEWBURYPORT,7330,4188
NEWTON,12586,4514
NORTHAMPTON,7401,3800
NORWOOD,7797,3957
PITTSFIELD,9856,4906
PLYMOUTH,6279,4153
QUINCY,9886,4242
SALEM,18511,4668
SOUTH WEYMOUTH,9235,4501
SOUTHBRIDGE,5607,4515
SPRINGFIELD,11508,5286
TAUNTON,6668,4298
WINCHESTER,6847,3917
WORCESTER,14021,5862
