city,avgCoveredCharges,averagePayments
ATTLEBORO,19614,11858
BEVERLY,19378,13231
BOSTON,47959,19742
BRIGHTON,27357,19610
BROCKTON,18275,13481
BURLINGTON,23737,14027
CAMBRIDGE,23206,13028
FALL RIVER,20663,12891
FALMOUTH,14773,11484
FRAMINGHAM,18261,12827
GREENFIELD,17683,11857
HAVERHILL,18279,11587
HOLYOKE,11808,11786
HYANNIS,17654,14626
LAWRENCE,26649,13734
LOWELL,23895,13847
MELROSE,14822,12194
METHUEN,20884,12629
MILFORD,26652,11941
MILTON,19327,11084
NEWTON,43008,12290
NORWOOD,16170,11259
PITTSFIELD,21652,14019
PLYMOUTH,19134,12526
SALEM,45053,12970
SOUTH WEYMOUTH,21110,11362
SPRINGFIELD,24610,14526
W CONCORD,32872,11169
WINCHESTER,13068,10117
WORCESTER,29998,16043
