city,avgCoveredCharges,averagePayments
ATTLEBORO,10478,5155
BEVERLY,13016,5819
BOSTON,29325,8103
BRIGHTON,15292,8292
BROCKTON,9891,6228
BURLINGTON,14907,6033
CAMBRIDGE,16609,6767
FALL RIVER,13387,5925
FALMOUTH,10154,6045
FRAMINGHAM,13223,5724
GARDNER,9686,5991
HYANNIS,13056,7021
LAWRENCE,15622,6409
LOWELL,11775,6178
MELROSE,14409,5996
METHUEN,14876,5740
MILFORD,16833,5408
NEWBURYPORT,9739,5364
NEWTON,25528,6014
NORTHAMPTON,13446,5274
NORWOOD,13448,5418
PITTSFIELD,11283,6456
PLYMOUTH,12568,5413
QUINCY,14751,5592
SALEM,28356,5974
SOUTH WEYMOUTH,14303,5313
SPRINGFIELD,13408,6565
TAUNTON,9707,5497
W CONCORD,18156,5254
WINCHESTER,8764,5176
WORCESTER,18493,7945
