city,avgCoveredCharges,averagePayments
AYER,12082,4552
BEVERLY,10980,5134
BOSTON,22285,7264
BROCKTON,9361,5666
BURLINGTON,12950,5584
CAMBRIDGE,13800,6166
FALL RIVER,12776,5263
FALMOUTH,8992,5009
FRAMINGHAM,12141,5389
GARDNER,10025,5374
HAVERHILL,9184,5251
HOLYOKE,10466,4860
HYANNIS,10848,6080
LAWRENCE,13679,5840
LEOMINSTER,10958,5634
LOWELL,11692,5428
MARLBOROUGH,11021,4605
MELROSE,11139,5239
METHUEN,11250,5078
MILFORD,11146,4902
NEEDHAM,10008,4739
NEWBURYPORT,9183,4931
NEWTON,22033,4999
NORTHAMPTON,11606,4729
NORWOOD,9676,4725
PALMER,10628,4357
PITTSFIELD,11268,5802
PLYMOUTH,10034,5073
QUINCY,9671,4987
SALEM,23980,5390
SOUTH WEYMOUTH,14819,4842
SOUTHBRIDGE,10086,5354
SPRINGFIELD,12320,5849
TAUNTON,7946,5011
W CONCORD,14062,4557
WESTFIELD,8963,4378
WINCHESTER,7188,4581
WORCESTER,16671,6776
