city,avgCoveredCharges,averagePayments
ATTLEBORO,34007,16804
AYER,45664,13099
BEVERLY,22389,14892
BOSTON,38280,17099
BRIGHTON,30255,20816
BROCKTON,31419,16137
BURLINGTON,21338,16014
CAMBRIDGE,20895,17068
FALL RIVER,39428,16183
FALMOUTH,34098,15126
FRAMINGHAM,31127,15377
GARDNER,31819,15652
GREENFIELD,38322,13466
HAVERHILL,36801,13454
HOLYOKE,30376,13996
HYANNIS,31727,17600
LAWRENCE,34777,16487
LEOMINSTER,31398,15340
LOWELL,31956,15600
MARLBOROUGH,37118,13415
MELROSE,26319,14194
METHUEN,37491,14678
MILFORD,41830,14233
MILTON,47836,13572
NEEDHAM,20496,13580
NEWBURYPORT,29867,14266
NEWTON,45013,14799
NORTH ADAMS,38452,13934
NORTHAMPTON,33500,12783
NORWOOD,28654,13935
PALMER,29627,12479
PITTSFIELD,32325,17160
PLYMOUTH,27335,14218
QUINCY,22628,14352
SALEM,43188,15551
SOUTH WEYMOUTH,28725,13942
SOUTHBRIDGE,30584,15420
SPRINGFIELD,36097,17495
TAUNTON,20732,14473
W CONCORD,38292,13296
WESTFIELD,38024,12395
WINCHESTER,19156,13418
WORCESTER,42592,19459
