description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W/O CC/MCC,203,6656,3491
CELLULITIS W/O MCC,603,4764,4492
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,7616,5358
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,5679,3992
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,6373,4007
HEART FAILURE & SHOCK W CC,292,7476,5355
HEART FAILURE & SHOCK W MCC,291,8534,8080
HEART FAILURE & SHOCK W/O CC/MCC,293,5659,3794
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,5993,4319
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,5768,3770
RED BLOOD CELL DISORDERS W/O MCC,812,4884,4400
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,11610,7686
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,13262,10085
SIMPLE PNEUMONIA & PLEURISY W CC,194,9191,5481
SIMPLE PNEUMONIA & PLEURISY W MCC,193,12699,7148
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7274,3968
