description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,5450,6954
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7178,5974
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,5898,5973
HEART FAILURE & SHOCK W CC,292,5378,8404
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,6153,6558
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,29224,17642
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,4901,5750
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,7768,8770
SIMPLE PNEUMONIA & PLEURISY W CC,194,7284,8505
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7180,5944
