description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,16172,6285
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,17284,9168
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,12030,4805
ATHEROSCLEROSIS W/O MCC,303,11238,3636
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14238,5106
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13161,3552
CELLULITIS W/O MCC,603,12254,5225
CHEST PAIN,313,12185,3430
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12433,6325
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16757,7216
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14563,4499
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,20536,6009
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,10969,4977
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,11318,4777
G.I. HEMORRHAGE W CC,378,15852,7015
HEART FAILURE & SHOCK W CC,292,16302,6387
HEART FAILURE & SHOCK W MCC,291,16512,8287
HEART FAILURE & SHOCK W/O CC/MCC,293,12038,4192
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,33525,11761
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16932,7203
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,25719,10813
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11310,4871
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,40263,13122
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,46121,16360
MEDICAL BACK PROBLEMS W/O MCC,552,12641,5117
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12657,4313
PULMONARY EDEMA & RESPIRATORY FAILURE,189,20826,8017
RENAL FAILURE W CC,683,12721,6282
RENAL FAILURE W MCC,682,14130,9159
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,27254,11294
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,15521,7023
SIGNS & SYMPTOMS W/O MCC,948,10342,4279
SIMPLE PNEUMONIA & PLEURISY W CC,194,15926,6316
SIMPLE PNEUMONIA & PLEURISY W MCC,193,24975,9143
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,13931,4356
SYNCOPE & COLLAPSE,312,12469,4612
