description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,25807,6495
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,38623,10358
ATHEROSCLEROSIS W/O MCC,303,10964,3215
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,19788,5530
BRONCHITIS & ASTHMA W CC/MCC,202,15714,4654
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15775,4593
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,24561,8034
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11254,3172
CELLULITIS W MCC,602,32039,9315
CELLULITIS W/O MCC,603,14134,4526
CERVICAL SPINAL FUSION W/O CC/MCC,473,31163,11324
CHEST PAIN,313,11477,2998
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,15843,5246
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,19611,6467
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12272,3946
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,45359,11409
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,26398,6044
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,15212,4763
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,15675,5209
DIABETES W CC,638,13322,4362
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,15226,5501
DYSEQUILIBRIUM,149,12685,3536
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,23968,6458
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14520,3975
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,17998,5663
FRACTURES OF HIP & PELVIS W/O MCC,536,10525,3498
G.I. HEMORRHAGE W CC,378,17857,5618
G.I. HEMORRHAGE W MCC,377,30829,9306
G.I. HEMORRHAGE W/O CC/MCC,379,10219,3846
G.I. OBSTRUCTION W CC,389,15469,4928
G.I. OBSTRUCTION W/O CC/MCC,390,9528,3608
HEART FAILURE & SHOCK W CC,292,17750,5631
HEART FAILURE & SHOCK W MCC,291,29432,8483
HEART FAILURE & SHOCK W/O CC/MCC,293,12470,3737
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,29866,10074
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,37791,15236
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,23937,8265
HYPERTENSION W/O MCC,305,12120,3347
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,92603,32020
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,25589,6270
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,34394,10148
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,15272,4489
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,20182,6772
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11870,4208
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,27253,9312
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,21521,6435
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,51093,16852
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,19787,6928
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,55685,18448
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,36345,11508
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,44813,14130
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,65380,25666
MEDICAL BACK PROBLEMS W/O MCC,552,15589,4368
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,16426,6072
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9735,3745
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,18075,4958
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,38638,10124
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15908,5478
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,11301,5378
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,33775,8684
OTHER VASCULAR PROCEDURES W CC,253,32325,13416
