city,avgCoveredCharges,averagePayments
BECKLEY,7244,4099
BLUEFIELD,8157,4217
BRIDGEPORT,8251,4332
BUCKHANNON,10410,4507
CHARLESTON,12981,4573
ELKINS,8549,3957
FAIRMONT,9818,3944
GLEN DALE,7878,3972
HUNTINGTON,9738,4899
HURRICANE,9432,3756
LOGAN,14687,4842
MARTINSBURG,9379,4576
MORGANTOWN,12621,4738
NEW MARTINSVILL,12583,3961
PARKERSBURG,9755,3874
POINT PLEASANT,10774,3739
PRINCETON,8819,4027
RIPLEY,9965,4089
SOUTH CHARLESTO,15748,3961
SUMMERSVILLE,7598,4358
WEIRTON,7063,3560
WELCH,7237,8680
WESTON,6640,4000
WHEELING,8387,4178
WILLIAMSON,6858,4418
