city,avgCoveredCharges,averagePayments
BECKLEY,8145,4434
BLUEFIELD,8907,4562
BRIDGEPORT,9531,4704
BUCKHANNON,7781,4785
CHARLESTON,13304,4989
ELKINS,7805,4532
FAIRMONT,9498,4149
GLEN DALE,9193,4175
HUNTINGTON,10685,5264
HURRICANE,8656,3997
LOGAN,14991,5187
MARTINSBURG,10653,4944
MORGANTOWN,11966,5628
NEW MARTINSVILL,9601,4301
PARKERSBURG,10346,4055
POINT PLEASANT,12025,4140
PRINCETON,8920,4329
RIPLEY,10556,4331
RONCEVERTE,10159,4735
SOUTH CHARLESTO,10602,4176
SUMMERSVILLE,7893,4791
WEIRTON,8014,3827
WELCH,7101,9264
WESTON,6340,4399
WHEELING,9275,4386
WILLIAMSON,9526,4885
