city,avgCoveredCharges,averagePayments
BECKLEY,8870,4001
BLUEFIELD,9301,4201
BRIDGEPORT,7505,4180
BUCKHANNON,12222,4360
CHARLESTON,13138,4542
ELKINS,8208,3867
FAIRMONT,10853,3790
GLEN DALE,8264,3914
HUNTINGTON,10576,4789
HURRICANE,6844,3731
LOGAN,15586,5143
MARTINSBURG,8416,4499
MORGANTOWN,10109,4609
NEW MARTINSVILL,11028,3840
PARKERSBURG,9809,3761
POINT PLEASANT,10353,3815
PRINCETON,7396,4122
RIPLEY,10809,4131
SOUTH CHARLESTO,14675,4150
SUMMERSVILLE,9221,4640
WEIRTON,6753,3551
WELCH,8236,8520
WESTON,7752,3972
WHEELING,7435,3956
WILLIAMSON,8471,4240
