description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,25821,10789
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,40001,16479
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,20764,7408
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,23571,7912
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,19571,8383
BRONCHITIS & ASTHMA W CC/MCC,202,16936,7898
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16719,7696
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18483,10698
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13740,5386
CELLULITIS W/O MCC,603,16284,7625
CERVICAL SPINAL FUSION W/O CC/MCC,473,51622,20732
CHEST PAIN,313,12585,4901
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,21072,9293
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,23173,11165
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17179,6819
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,55184,20600
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,27123,10600
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,37325,11199
DIABETES W CC,638,21051,7849
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,16119,9098
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,23900,11068
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,16401,6892
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,28563,8643
FRACTURES OF HIP & PELVIS W/O MCC,536,19087,7073
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,17393,6889
G.I. HEMORRHAGE W CC,378,22753,9521
G.I. HEMORRHAGE W MCC,377,33818,16756
G.I. HEMORRHAGE W/O CC/MCC,379,17052,6962
G.I. OBSTRUCTION W CC,389,25594,9209
G.I. OBSTRUCTION W/O CC/MCC,390,14534,6357
HEART FAILURE & SHOCK W CC,292,21988,9722
HEART FAILURE & SHOCK W MCC,291,27765,13739
HEART FAILURE & SHOCK W/O CC/MCC,293,15307,6738
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,58736,19008
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,162568,61030
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,42652,13817
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,95611,42997
