description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,7514,4844
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,8078,5679
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,5626,3548
CELLULITIS W/O MCC,603,7670,5124
CHEST PAIN,313,5812,3443
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,7206,5850
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,11726,7317
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,6410,4574
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,7627,4554
HEART FAILURE & SHOCK W CC,292,9225,6172
HEART FAILURE & SHOCK W MCC,291,9141,8641
HEART FAILURE & SHOCK W/O CC/MCC,293,6622,4089
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,27046,11942
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,8857,7232
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,6379,4866
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,25407,12914
MEDICAL BACK PROBLEMS W/O MCC,552,7656,5190
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7820,4319
PULMONARY EDEMA & RESPIRATORY FAILURE,189,9614,7822
RED BLOOD CELL DISORDERS W/O MCC,812,9755,5083
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,14614,9143
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,14789,10700
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,10660,6718
SIMPLE PNEUMONIA & PLEURISY W CC,194,9585,6038
SIMPLE PNEUMONIA & PLEURISY W MCC,193,13105,8285
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7273,4381
