city,avgCoveredCharges,averagePayments
AMORY,36290,10022
BILOXI,110491,14433
BOONEVILLE,25344,12008
BRANDON,110453,11340
BROOKHAVEN,26060,10642
CLARKSDALE,62992,13830
CLEVELAND,44061,9954
COLUMBUS,34083,11433
CORINTH,46260,10851
EUPORA,25057,11297
GREENVILLE,34142,12232
GREENWOOD,34544,12399
GRENADA,23167,9971
GULFPORT,80374,12856
HATTIESBURG,35610,11740
HOLLY SPRINGS,19752,13170
HOUSTON,20711,11433
INDIANOLA,12908,11160
IUKA,19038,10585
JACKSON,49893,12891
LAUREL,25861,11139
LUCEDALE,15530,10765
MCCOMB,22380,11768
MERIDIAN,36753,10951
NATCHEZ,69628,10441
NEW ALBANY,36901,11508
OXFORD,34550,11438
PASCAGOULA,63786,12452
PHILADELPHIA,15016,11664
PICAYUNE,25674,11205
RIPLEY,9752,11824
SOUTHAVEN,38651,12251
STARKVILLE,21676,10741
TUPELO,31827,11745
VICKSBURG,66491,12485
WEST POINT,17196,11321
