city,avgCoveredCharges,averagePayments
BILOXI,115144,16794
BROOKHAVEN,27943,12151
CLARKSDALE,57654,16320
CLEVELAND,37367,12004
COLUMBUS,44512,14720
CORINTH,45139,12973
GREENVILLE,35498,14442
GREENWOOD,43572,14793
GRENADA,33002,12213
GULFPORT,95080,15067
HATTIESBURG,50122,14207
JACKSON,59457,15517
LAUREL,36990,12929
MCCOMB,30325,14084
MERIDIAN,45313,13468
NATCHEZ,93771,12478
OXFORD,42330,14227
PASCAGOULA,91418,15283
PICAYUNE,30652,12190
SOUTHAVEN,41870,14429
STARKVILLE,45491,13158
TUPELO,42012,14324
VICKSBURG,83329,14890
WAYNESBORO,15048,11740
