description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15991,4247
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11501,2980
CELLULITIS W/O MCC,603,15120,4419
CHEST PAIN,313,12269,2882
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,15870,4946
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18880,6262
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13060,3748
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13993,3749
G.I. HEMORRHAGE W CC,378,19311,5290
G.I. OBSTRUCTION W CC,389,14390,5209
G.I. OBSTRUCTION W/O CC/MCC,390,8662,3633
HEART FAILURE & SHOCK W CC,292,15873,5023
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,33636,9884
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19427,5883
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12472,4085
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,50709,10926
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9876,3570
OTHER VASCULAR PROCEDURES W CC,253,48545,12588
PULMONARY EDEMA & RESPIRATORY FAILURE,189,30987,6688
RED BLOOD CELL DISORDERS W/O MCC,812,8456,4187
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,32705,7664
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,36735,10926
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,30535,9534
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,22991,6042
SIGNS & SYMPTOMS W/O MCC,948,11440,3570
SIMPLE PNEUMONIA & PLEURISY W CC,194,22097,5243
SIMPLE PNEUMONIA & PLEURISY W MCC,193,31962,7726
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12076,3826
SYNCOPE & COLLAPSE,312,12005,3740
