description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,26901,9347
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12438,4456
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,25067,6855
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10682,3042
CELLULITIS W/O MCC,603,11520,4438
CHEST PAIN,313,6889,2891
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17611,5030
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,25744,6323
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17211,3866
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,36034,10250
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,24331,5822
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,16629,6350
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11291,3781
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,20180,5476
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,13744,3657
G.I. HEMORRHAGE W CC,378,15071,5442
G.I. OBSTRUCTION W CC,389,17686,4967
G.I. OBSTRUCTION W/O CC/MCC,390,11168,3348
HEART FAILURE & SHOCK W CC,292,13588,5386
HEART FAILURE & SHOCK W/O CC/MCC,293,10373,3536
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,31059,9999
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,26992,8129
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21456,6072
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,31336,9927
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,17348,4312
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10329,4155
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,63064,19357
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,34019,11418
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,45341,13990
MEDICAL BACK PROBLEMS W/O MCC,552,12974,4481
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18124,6010
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10645,3577
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,20832,9394
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,56003,10615
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,33881,13737
PULMONARY EDEMA & RESPIRATORY FAILURE,189,29056,7538
PULMONARY EMBOLISM W/O MCC,176,11380,5657
RENAL FAILURE W CC,683,13050,5195
RENAL FAILURE W MCC,682,16943,7873
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,20109,8361
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,36251,11708
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,42291,11234
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,28467,9809
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,20158,7264
SIMPLE PNEUMONIA & PLEURISY W CC,194,21747,5563
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22906,7597
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12197,3821
SYNCOPE & COLLAPSE,312,10226,3806
TRANSIENT ISCHEMIA,069,13502,3840
