description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,17547,5365
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,26195,4617
G.I. HEMORRHAGE W CC,378,23357,6569
G.I. HEMORRHAGE W MCC,377,32551,10942
HEART FAILURE & SHOCK W CC,292,19963,6366
HEART FAILURE & SHOCK W MCC,291,25157,9164
HEART FAILURE & SHOCK W/O CC/MCC,293,16456,4455
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,19842,5162
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,159306,38521
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,30978,9615
RED BLOOD CELL DISORDERS W/O MCC,812,19021,5289
RENAL FAILURE W CC,683,19802,6809
RENAL FAILURE W MCC,682,31330,10215
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,49390,15060
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,32843,11223
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,27083,7280
SIMPLE PNEUMONIA & PLEURISY W CC,194,30585,6408
