description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,32459,7163
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,37418,12016
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,19240,5671
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14379,4338
CELLULITIS W/O MCC,603,15853,5717
CHEST PAIN,313,16323,3806
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,19536,6702
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,30068,7711
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,19270,4997
DIABETES W CC,638,21152,5616
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,17051,4888
G.I. HEMORRHAGE W CC,378,21142,6957
HEART FAILURE & SHOCK W CC,292,21456,6955
HEART FAILURE & SHOCK W MCC,291,35641,10516
HEART FAILURE & SHOCK W/O CC/MCC,293,14098,4627
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17454,5236
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,112491,14625
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15052,4558
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,14620,4475
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,17464,4223
RED BLOOD CELL DISORDERS W MCC,811,43279,9897
RED BLOOD CELL DISORDERS W/O MCC,812,18538,5348
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,36705,12573
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,27061,7554
SIGNS & SYMPTOMS W/O MCC,948,21557,4642
SIMPLE PNEUMONIA & PLEURISY W CC,194,29925,6722
SIMPLE PNEUMONIA & PLEURISY W MCC,193,36133,10004
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20361,4792
SYNCOPE & COLLAPSE,312,19253,4893
