description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,9533,3476
BRONCHITIS & ASTHMA W/O CC/MCC,203,9518,3643
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14574,5046
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7965,3517
CELLULITIS W/O MCC,603,12701,4998
CHEST PAIN,313,6675,3286
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13773,5846
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17339,6909
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11173,4287
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,11148,5312
DIABETES W CC,638,10314,4634
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,21238,6799
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,10951,4359
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,9988,4278
G.I. HEMORRHAGE W CC,378,12468,5919
G.I. OBSTRUCTION W CC,389,14620,5502
HEART FAILURE & SHOCK W CC,292,12889,6070
HEART FAILURE & SHOCK W MCC,291,20658,8646
HEART FAILURE & SHOCK W/O CC/MCC,293,12109,4106
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,16374,6863
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11385,4551
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,29627,12479
MEDICAL BACK PROBLEMS W/O MCC,552,9865,4807
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9634,4024
RED BLOOD CELL DISORDERS W/O MCC,812,14367,4772
RENAL FAILURE W CC,683,12356,6194
RENAL FAILURE W MCC,682,22966,9498
RENAL FAILURE W/O CC/MCC,684,9368,4396
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,19417,8901
SEIZURES W/O MCC,101,13986,4552
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,28229,11187
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,17592,6865
SIGNS & SYMPTOMS W/O MCC,948,13210,3910
SIMPLE PNEUMONIA & PLEURISY W CC,194,14088,5652
SIMPLE PNEUMONIA & PLEURISY W MCC,193,23339,9193
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11107,4476
SYNCOPE & COLLAPSE,312,9448,4286
TRANSIENT ISCHEMIA,069,10628,4357
