description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,29381,8100
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,50029,11504
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,33103,5467
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,24449,5840
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,36724,8610
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15999,3957
CELLULITIS W/O MCC,603,20363,5746
CHEST PAIN,313,14034,3785
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,28622,6813
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,32590,8094
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,20657,4965
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,58969,13822
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,37136,8007
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,32513,7953
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,19374,4941
G.I. HEMORRHAGE W CC,378,25868,6908
G.I. HEMORRHAGE W MCC,377,50130,13635
G.I. OBSTRUCTION W CC,389,21820,6396
G.I. OBSTRUCTION W/O CC/MCC,390,17686,5371
HEART FAILURE & SHOCK W CC,292,26519,7131
HEART FAILURE & SHOCK W MCC,291,44609,11700
HEART FAILURE & SHOCK W/O CC/MCC,293,17995,4706
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,42993,12432
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,98304,36096
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,28876,7421
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,41511,12035
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,26489,5696
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,29002,8057
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20492,5329
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,35983,13714
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,21428,8041
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,27382,8438
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,51275,15013
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,54691,17420
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,129974,40128
MEDICAL BACK PROBLEMS W/O MCC,552,20212,5362
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18797,7326
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19842,4771
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,36333,6806
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,26067,6600
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,38406,10914
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,84516,16119
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,59614,14207
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,42697,10223
PSYCHOSES,885,42208,6398
PULMONARY EDEMA & RESPIRATORY FAILURE,189,34324,9216
PULMONARY EMBOLISM W/O MCC,176,30265,7278
RED BLOOD CELL DISORDERS W MCC,811,28678,8724
RED BLOOD CELL DISORDERS W/O MCC,812,20742,5460
RENAL FAILURE W CC,683,27581,7568
RENAL FAILURE W MCC,682,46876,11951
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,29391,9479
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,45387,13995
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,65462,15672
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,45976,13682
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,25294,7837
SIMPLE PNEUMONIA & PLEURISY W CC,194,26725,6837
SIMPLE PNEUMONIA & PLEURISY W MCC,193,34352,9679
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20449,4870
SYNCOPE & COLLAPSE,312,24282,5644
TRANSIENT ISCHEMIA,069,23994,5013
