description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W CC/MCC,202,9694,4822
CELLULITIS W/O MCC,603,8609,4710
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13316,5573
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16505,6476
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10424,4133
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,10977,4075
G.I. HEMORRHAGE W CC,378,13064,5757
G.I. HEMORRHAGE W MCC,377,22881,9768
G.I. OBSTRUCTION W CC,389,13268,5026
HEART FAILURE & SHOCK W CC,292,10712,5558
HEART FAILURE & SHOCK W MCC,291,19977,8252
HEART FAILURE & SHOCK W/O CC/MCC,293,10354,3923
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,12797,6679
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,11853,6458
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10147,4502
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,16851,6385
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11336,3914
OTHER VASCULAR PROCEDURES W MCC,252,22243,17033
PULMONARY EDEMA & RESPIRATORY FAILURE,189,20262,7199
RED BLOOD CELL DISORDERS W/O MCC,812,9877,4555
RENAL FAILURE W CC,683,13702,5864
RENAL FAILURE W MCC,682,17428,9339
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,23641,10288
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,27943,12151
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,26060,10642
SIMPLE PNEUMONIA & PLEURISY W CC,194,12300,5673
SIMPLE PNEUMONIA & PLEURISY W MCC,193,17462,7921
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11354,3964
