city,avgCoveredCharges,averagePayments
ALEXANDRIA,17940,8198
ARLINGTON,15782,8332
BLACKSBURG,19092,6709
CHARLOTTESVILLE,20449,10295
CHESAPEAKE,19964,7720
CHRISTIANSBURG,19388,6899
CULPEPER,19854,7750
DANVILLE,20113,7282
FAIRFAX,19126,7189
FALLS CHURCH,22602,9902
FISHERSVILLE,12075,7540
FREDERICKSBURG,34940,9588
HAMPTON,18233,7110
HARRISONBURG,14197,7575
LEESBURG,16242,7858
LOW MOOR,18756,7429
LYNCHBURG,15448,7657
MANASSAS,14247,7598
MECHANICSVILLE,26352,7763
MIDLOTHIAN,27682,7495
NEWPORT NEWS,15880,10118
NORFOLK,23998,8584
PETERSBURG,48176,7521
PULASKI,16314,7428
RESTON,28542,7298
RICHMOND,48467,8869
ROANOKE,16827,8330
SALEM,25388,6822
STAFFORD,22020,8501
SUFFOLK,20285,7084
VIRGINIA BEACH,22416,6568
WILLIAMSBURG,20769,7474
WINCHESTER,13223,8707
WOODBRIDGE,19360,7893
