city,avgCoveredCharges,averagePayments
ABINGDON,28710,6318
ALEXANDRIA,17508,7483
ARLINGTON,28042,7573
CHARLOTTESVILLE,18824,6233
CHESAPEAKE,24565,6414
DANVILLE,34833,6818
FAIRFAX,17570,7831
FALLS CHURCH,20526,9978
FISHERSVILLE,22783,8432
FREDERICKSBURG,30256,7710
GALAX,20895,6872
HALIFAX,25805,7039
HAMPTON,21352,6551
LYNCHBURG,22036,7512
MECHANICSVILLE,36060,6824
NORFOLK,24281,6440
PETERSBURG,60718,7213
RICHMOND,61840,6773
ROANOKE,25333,7996
SALEM,47900,8249
SOUTH HILL,29261,6359
VIRGINIA BEACH,25262,6148
WILLIAMSBURG,21989,6340
WINCHESTER,14083,7764
