city,avgCoveredCharges,averagePayments
ALEXANDRIA,17442,7912
ARLINGTON,16854,8163
BLACKSBURG,13900,7259
CHARLOTTESVILLE,20588,9988
CHESAPEAKE,19283,6868
FALLS CHURCH,18323,9438
FISHERSVILLE,11440,7470
FREDERICKSBURG,21130,8294
HALIFAX,14216,8130
HOPEWELL,28030,7235
LOW MOOR,17494,7078
LYNCHBURG,17184,7442
MANASSAS,17505,7978
MECHANICSVILLE,32001,8088
NEWPORT NEWS,18481,9661
NORFOLK,24371,8599
NORTON,27028,7528
PETERSBURG,48915,7800
PORTSMOUTH,19458,7716
RESTON,29970,7277
RICHLANDS,24249,6819
RICHMOND,47928,12252
ROANOKE,23559,9979
SALEM,26569,6950
SOUTH HILL,21166,6819
SUFFOLK,22921,7199
VIRGINIA BEACH,28805,7268
WINCHESTER,12523,7631
WOODBRIDGE,18916,8389
