city,avgCoveredCharges,averagePayments
ALEXANDRIA,41412,13042
ARLINGTON,34401,13101
CHARLOTTESVILLE,37251,13341
CHESAPEAKE,44993,12150
FALLS CHURCH,42375,15187
FISHERSVILLE,41177,12492
FREDERICKSBURG,69912,15296
HARRISONBURG,24192,12487
LYNCHBURG,34133,11761
MECHANICSVILLE,43695,13054
MIDLOTHIAN,41389,12104
NEWPORT NEWS,37491,12853
NORFOLK,52699,13287
PETERSBURG,102021,12492
PORTSMOUTH,31205,12469
RICHMOND,64965,13069
ROANOKE,39600,14522
SALEM,74837,11048
VIRGINIA BEACH,58526,12646
WILLIAMSBURG,48734,11051
WINCHESTER,30430,12806
