city,avgCoveredCharges,averagePayments
ABINGDON,29796,8877
ALEXANDRIA,17733,6803
ARLINGTON,17552,7512
BLACKSBURG,16306,6443
CHARLOTTESVILLE,22878,9209
CHESAPEAKE,18752,6935
CULPEPER,23700,10660
DANVILLE,13763,6565
FAIRFAX,17925,7822
FALLS CHURCH,18233,8569
FARMVILLE,11947,6189
FISHERSVILLE,11187,6842
FREDERICKSBURG,19216,7439
GLOUCESTER,10988,5957
HALIFAX,16249,8654
HAMPTON,18360,6367
HARRISONBURG,11315,7125
HOPEWELL,67896,8451
LEESBURG,18907,7014
LOW MOOR,22006,6503
LYNCHBURG,15920,7318
MANASSAS,13484,7171
MARTINSVILLE,20815,6258
MECHANICSVILLE,20623,6776
MIDLOTHIAN,23160,6848
NASSAWADOX,17263,6124
NEWPORT NEWS,16039,8576
NORFOLK,22910,7385
PETERSBURG,46595,7280
PORTSMOUTH,15364,7032
PULASKI,16817,6473
RESTON,29618,6979
RICHLANDS,18754,5788
RICHMOND,37723,8713
ROANOKE,15823,7296
SALEM,24007,7450
SOUTH HILL,18994,6068
SUFFOLK,15521,6545
VIRGINIA BEACH,24838,6129
WARRENTON,15891,6711
WILLIAMSBURG,20671,6678
WINCHESTER,11103,6635
WOODBRIDGE,17174,7305
