city,avgCoveredCharges,averagePayments
ALEXANDRIA,15382,6067
ARLINGTON,15848,5717
CHARLOTTESVILLE,19176,7259
CHESAPEAKE,15975,5127
DANVILLE,13102,5257
FALLS CHURCH,25135,8698
FISHERSVILLE,9251,5698
FREDERICKSBURG,23093,5939
HARRISONBURG,10963,5692
LEESBURG,11756,5419
LYNCHBURG,12018,5375
MANASSAS,23073,5676
MARTINSVILLE,18660,5217
MECHANICSVILLE,19584,5619
MIDLOTHIAN,17265,5698
NASSAWADOX,14059,4963
NEWPORT NEWS,25887,8424
NORFOLK,15889,6181
PETERSBURG,37414,6029
PORTSMOUTH,12726,5495
RICHMOND,28553,6353
ROANOKE,16481,6391
SALEM,22834,5578
SUFFOLK,18948,5102
VIRGINIA BEACH,19134,4598
WILLIAMSBURG,21606,5391
WINCHESTER,8905,5820
