city,avgCoveredCharges,averagePayments
ABINGDON,22808,4485
ALEXANDRIA,20405,5091
ARLINGTON,13947,5357
CHARLOTTESVILLE,15694,6265
CHESAPEAKE,17057,4517
CHRISTIANSBURG,16790,4507
DANVILLE,14591,4702
FAIRFAX,13428,5014
FALLS CHURCH,19818,6910
FARMVILLE,14224,4351
FISHERSVILLE,10449,5038
FRANKLIN,23492,5043
FREDERICKSBURG,24114,5402
GALAX,9737,4697
GLOUCESTER,13110,4268
HAMPTON,15845,4454
HARRISONBURG,13796,5100
HOPEWELL,32261,4726
KILMARNOCK,9630,4788
LEESBURG,16220,5047
LOW MOOR,15116,4527
LYNCHBURG,13170,4853
MANASSAS,14402,5216
MARION,28809,5015
MARTINSVILLE,15926,5348
MECHANICSVILLE,19675,4855
MIDLOTHIAN,17520,5036
NEWPORT NEWS,14729,5628
NORFOLK,18341,5473
PETERSBURG,48441,5062
PORTSMOUTH,14819,5111
RESTON,22833,5267
RICHMOND,28316,6327
ROANOKE,18422,7026
SALEM,20577,4305
SOUTH HILL,14982,4464
SUFFOLK,18520,4833
VIRGINIA BEACH,20002,4503
WARRENTON,18412,4795
WILLIAMSBURG,18368,4533
WINCHESTER,12101,5221
WOODBRIDGE,12858,5122
