city,avgCoveredCharges,averagePayments
ABINGDON,13044,3289
ALEXANDRIA,12345,4268
ARLINGTON,12139,4395
CHARLOTTESVILLE,13727,4736
DANVILLE,9069,3576
FAIRFAX,12466,4682
FALLS CHURCH,12955,4669
FARMVILLE,7831,4015
FISHERSVILLE,7739,3776
FREDERICKSBURG,16609,3899
HAMPTON,11625,3439
HARRISONBURG,7971,3774
LEESBURG,10636,3744
LYNCHBURG,7493,3760
MARTINSVILLE,15125,3452
NORFOLK,11375,3951
PETERSBURG,26239,3864
RICHLANDS,10091,3358
RICHMOND,26848,3726
ROANOKE,11034,4373
SALEM,16980,3720
VIRGINIA BEACH,19873,3254
WARRENTON,11954,4672
WINCHESTER,7141,3934
