city,avgCoveredCharges,averagePayments
ABINGDON,19869,5182
ALEXANDRIA,19076,8399
ARLINGTON,13808,6878
CHARLOTTESVILLE,15973,7843
CHESAPEAKE,16276,6010
CHRISTIANSBURG,18280,6485
CULPEPER,18642,6413
DANVILLE,20737,6151
FAIRFAX,17937,7798
FALLS CHURCH,17224,8144
FISHERSVILLE,10587,6562
FREDERICKSBURG,27525,7741
HAMPTON,21434,5711
HARRISONBURG,13215,6662
LEESBURG,16659,6507
LOW MOOR,22864,7113
LYNCHBURG,10546,5971
MARTINSVILLE,24369,6931
MECHANICSVILLE,22824,6830
NEWPORT NEWS,18929,8151
NORFOLK,20122,6667
NORTON,22418,6384
PETERSBURG,56316,6555
PORTSMOUTH,21161,6388
RESTON,22683,6589
RICHLANDS,26395,5801
RICHMOND,35089,8366
ROANOKE,19799,7313
SALEM,25716,5722
STAFFORD,22216,5764
SUFFOLK,27256,6029
TAPPAHANNOCK,18622,6681
VIRGINIA BEACH,22720,5774
WARRENTON,23187,7917
WILLIAMSBURG,17730,5248
WINCHESTER,13504,6400
WOODBRIDGE,17171,8387
