city,avgCoveredCharges,averagePayments
ALEXANDRIA,14679,4085
ARLINGTON,8369,4146
CHARLOTTESVILLE,10675,4374
CHESAPEAKE,13198,3503
FALLS CHURCH,16451,5849
FISHERSVILLE,8189,3915
FREDERICKSBURG,21162,4180
HARRISONBURG,10228,3984
LEESBURG,13484,3898
LYNCHBURG,8502,3834
MARTINSVILLE,11624,3565
MECHANICSVILLE,18547,3857
NEWPORT NEWS,11340,5476
NORFOLK,14120,4740
PETERSBURG,38750,4086
RICHLANDS,14843,4565
RICHMOND,19780,3772
ROANOKE,11093,4303
SALEM,24967,3346
SOUTH HILL,14817,3450
VIRGINIA BEACH,18254,3365
WILLIAMSBURG,17567,4023
WINCHESTER,7929,3935
