city,avgCoveredCharges,averagePayments
ABINGDON,60978,11654
ALEXANDRIA,28636,12476
ARLINGTON,36546,13369
BLACKSBURG,76001,12350
CHARLOTTESVILLE,39361,15734
CHESAPEAKE,44658,11658
CHRISTIANSBURG,51900,13086
CULPEPER,46287,14026
DANVILLE,44593,13092
EMPORIA,100851,11826
FAIRFAX,31177,13181
FALLS CHURCH,32538,15392
FARMVILLE,38874,12581
FISHERSVILLE,45307,14439
FRANKLIN,55404,13302
FREDERICKSBURG,48552,13851
FRONT ROYAL,30246,16428
GALAX,58398,16643
GLOUCESTER,26382,11596
HALIFAX,41044,13938
HAMPTON,37582,13044
HARRISONBURG,28621,13743
HOPEWELL,98134,12022
KILMARNOCK,27980,12858
LEESBURG,37015,12697
LOW MOOR,56473,13161
LYNCHBURG,29354,13170
MANASSAS,40118,12897
MARION,99885,12741
MARTINSVILLE,37982,12520
MECHANICSVILLE,53915,12455
MIDLOTHIAN,59874,12610
NASSAWADOX,37030,11418
NEWPORT NEWS,58935,11760
NORFOLK,33940,12443
NORTON,34329,11631
PETERSBURG,98846,12447
PORTSMOUTH,56437,13641
PULASKI,55633,11945
RESTON,46292,12828
RICHLANDS,62847,11324
RICHMOND,83234,13500
ROANOKE,53441,16008
SALEM,64506,11357
SOUTH HILL,50840,11781
STAFFORD,47378,13058
SUFFOLK,36430,12483
TAPPAHANNOCK,28093,13853
VIRGINIA BEACH,34720,11998
WARRENTON,31853,13392
WILLIAMSBURG,33607,12064
WINCHESTER,25624,13604
WOODBRIDGE,37174,13781
WYTHEVILLE,40331,14458
