description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,19111,9359
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,26770,13746
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,13456,6070
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,13625,5292
ATHEROSCLEROSIS W/O MCC,303,9042,4585
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,12600,7169
BRONCHITIS & ASTHMA W CC/MCC,202,15210,6158
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12505,6327
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18155,9364
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8797,4721
CELLULITIS W MCC,602,19391,11004
CELLULITIS W/O MCC,603,15283,6697
CERVICAL SPINAL FUSION W/O CC/MCC,473,28417,16816
CHEST PAIN,313,8945,4157
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,15604,7338
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17692,8520
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9700,5191
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,34303,15273
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,16509,8526
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,14666,6326
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,22895,8762
DIABETES W CC,638,16243,7134
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,21369,8345
DYSEQUILIBRIUM,149,12910,4660
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,21041,10960
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13106,5493
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,11722,7323
FRACTURES OF HIP & PELVIS W/O MCC,536,12201,5248
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,10986,5272
G.I. HEMORRHAGE W CC,378,14461,7410
G.I. HEMORRHAGE W MCC,377,22730,13817
G.I. HEMORRHAGE W/O CC/MCC,379,8644,5390
G.I. OBSTRUCTION W CC,389,17648,7102
G.I. OBSTRUCTION W/O CC/MCC,390,9318,4667
HEART FAILURE & SHOCK W CC,292,16638,7636
HEART FAILURE & SHOCK W MCC,291,26848,11370
HEART FAILURE & SHOCK W/O CC/MCC,293,13036,5589
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,29143,13039
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,53171,24450
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,23333,10662
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,90472,43078
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20010,8936
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,28896,14472
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,15751,6769
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,18099,9027
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13385,6099
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,28596,12463
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,17093,8197
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,57524,22856
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,17248,8794
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,59924,25067
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,28216,14130
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,37410,20235
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,74101,36300
MEDICAL BACK PROBLEMS W/O MCC,552,16408,6432
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,22204,9231
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11976,5522
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,15404,7371
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,31031,14805
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15174,7329
