description,code,avgCoveredCharges,averagePayments
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,12078,7227
CELLULITIS W/O MCC,603,16032,9266
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,29729,13618
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13903,7672
G.I. HEMORRHAGE W CC,378,15386,10576
HEART FAILURE & SHOCK W CC,292,21960,11418
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,35886,21556
SIMPLE PNEUMONIA & PLEURISY W CC,194,24987,11902
SIMPLE PNEUMONIA & PLEURISY W MCC,193,36138,18084
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,17054,7835
