description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,24777,7186
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,41246,10808
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,25311,4846
ATHEROSCLEROSIS W/O MCC,303,14178,3548
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,16811,5182
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23000,7508
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12370,3624
CELLULITIS W/O MCC,603,18769,5097
CHEST PAIN,313,11858,3485
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,21744,6092
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,29757,7459
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18326,4497
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,41619,11820
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,32877,6620
DIABETES W CC,638,20303,5054
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,18897,5900
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,25916,7319
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15874,4392
G.I. HEMORRHAGE W CC,378,18758,6277
G.I. HEMORRHAGE W MCC,377,33955,10674
G.I. HEMORRHAGE W/O CC/MCC,379,15094,4348
G.I. OBSTRUCTION W CC,389,21310,6245
G.I. OBSTRUCTION W/O CC/MCC,390,11353,3789
HEART FAILURE & SHOCK W CC,292,18551,6190
HEART FAILURE & SHOCK W MCC,291,28489,9083
HEART FAILURE & SHOCK W/O CC/MCC,293,13204,4170
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,31811,11381
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,43494,18071
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,24343,9268
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20849,7167
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,23576,10663
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,15184,4989
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,37681,9174
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15305,4766
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,27133,10342
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,75214,19557
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,19024,7785
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,47846,20200
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,35670,12940
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,39050,15367
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,72827,31128
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,19924,7024
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12605,4185
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,28505,11254
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,19751,6048
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,79410,14866
PERIPHERAL VASCULAR DISORDERS W CC,300,27227,6347
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,17217,4222
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,51761,16130
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,27172,12412
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,10557,3794
PULMONARY EDEMA & RESPIRATORY FAILURE,189,28432,7865
RED BLOOD CELL DISORDERS W MCC,811,31214,7924
RED BLOOD CELL DISORDERS W/O MCC,812,16390,4946
RENAL FAILURE W CC,683,18177,6206
RENAL FAILURE W MCC,682,29876,9830
RENAL FAILURE W/O CC/MCC,684,11238,4008
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,32513,9264
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,40274,12812
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,108333,33035
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,41817,13771
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,35104,11858
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,15558,6963
SIGNS & SYMPTOMS W/O MCC,948,11372,4177
SIMPLE PNEUMONIA & PLEURISY W CC,194,29366,6744
SIMPLE PNEUMONIA & PLEURISY W MCC,193,39973,9239
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,18675,4318
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,68336,25591
SYNCOPE & COLLAPSE,312,15216,4364
TRANSIENT ISCHEMIA,069,17123,4580
