description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,26283,8337
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,41916,12842
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,19100,5598
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,16523,4640
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,33218,7205
BRONCHITIS & ASTHMA W CC/MCC,202,15081,5930
BRONCHITIS & ASTHMA W/O CC/MCC,203,9752,4281
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,13376,5872
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,22178,8572
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11272,4012
CELLULITIS W MCC,602,26982,9734
CELLULITIS W/O MCC,603,15442,5867
CERVICAL SPINAL FUSION W/O CC/MCC,473,64644,14288
CHEST PAIN,313,13707,3880
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,16732,6830
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,24735,8405
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14158,5150
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,40682,13735
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,22424,7651
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,20727,6078
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,16842,6546
DIABETES W CC,638,17305,5821
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,17032,6910
DYSEQUILIBRIUM,149,16128,4539
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,22170,7957
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18008,5195
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,31744,7150
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,14682,5051
G.I. HEMORRHAGE W CC,378,19132,7214
G.I. HEMORRHAGE W MCC,377,45477,12213
G.I. HEMORRHAGE W/O CC/MCC,379,9481,4989
G.I. OBSTRUCTION W CC,389,19723,6594
G.I. OBSTRUCTION W/O CC/MCC,390,12497,4508
HEART FAILURE & SHOCK W CC,292,15716,7113
HEART FAILURE & SHOCK W MCC,291,26131,10332
HEART FAILURE & SHOCK W/O CC/MCC,293,11027,4793
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,50175,12816
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,60009,20405
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,35602,10488
HYPERTENSION W/O MCC,305,14513,4304
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,127961,39470
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21230,7529
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,37505,12609
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16751,5701
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,21259,8520
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15359,5500
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,46902,12170
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,33523,8363
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,101092,22559
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,15861,9055
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,66880,21077
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,51352,14376
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,71893,18428
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,147295,38372
MEDICAL BACK PROBLEMS W/O MCC,552,19991,5704
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,21143,7820
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13839,4897
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,16592,6753
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,32423,12489
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,14032,7033
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,19998,7026
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,25126,10777
OTHER VASCULAR PROCEDURES W CC,253,73201,17186
OTHER VASCULAR PROCEDURES W MCC,252,89378,22394
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,51736,12171
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,89552,22874
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,49279,13776
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,43843,12443
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,62746,13461
PERIPHERAL VASCULAR DISORDERS W CC,300,15828,6739
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,10133,4462
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,79892,18863
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,28830,10307
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,21333,4657
PSYCHOSES,885,19400,6701
PULMONARY EDEMA & RESPIRATORY FAILURE,189,26863,9085
PULMONARY EMBOLISM W/O MCC,176,18275,7557
RED BLOOD CELL DISORDERS W MCC,811,26496,8877
RED BLOOD CELL DISORDERS W/O MCC,812,16502,5669
RENAL FAILURE W CC,683,18589,6999
RENAL FAILURE W MCC,682,26758,11313
RENAL FAILURE W/O CC/MCC,684,11470,4560
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,24196,10252
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,26053,13535
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,101563,35452
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,41974,15551
SEIZURES W/O MCC,101,19417,5341
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,99273,44606
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,35446,13102
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,20616,7933
SIGNS & SYMPTOMS W/O MCC,948,14780,4748
SIMPLE PNEUMONIA & PLEURISY W CC,194,15053,7017
SIMPLE PNEUMONIA & PLEURISY W MCC,193,29478,9959
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,13094,5004
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,121820,27971
SYNCOPE & COLLAPSE,312,13963,5098
TRANSIENT ISCHEMIA,069,16291,5163
