description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,34695,10860
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,10557,4402
ATHEROSCLEROSIS W/O MCC,303,16366,3849
BRONCHITIS & ASTHMA W CC/MCC,202,13991,5550
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,17211,5479
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,24440,8163
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12142,3758
CELLULITIS W MCC,602,28795,9353
CELLULITIS W/O MCC,603,17651,5479
CERVICAL SPINAL FUSION W/O CC/MCC,473,60270,14017
CHEST PAIN,313,12641,3613
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14967,6309
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16257,7649
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11380,4710
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,39580,13114
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,33190,7220
DIABETES W CC,638,13642,5373
DYSEQUILIBRIUM,149,15637,4214
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,22070,7624
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12868,4786
G.I. HEMORRHAGE W CC,378,15815,6671
G.I. HEMORRHAGE W MCC,377,26961,11508
G.I. OBSTRUCTION W CC,389,15660,6099
HEART FAILURE & SHOCK W CC,292,18085,6886
HEART FAILURE & SHOCK W MCC,291,24211,9753
HEART FAILURE & SHOCK W/O CC/MCC,293,12205,4445
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,37554,13104
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,32383,9833
HYPERTENSION W/O MCC,305,15583,4533
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,89746,35496
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,24368,8195
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,31243,12522
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,19660,5416
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19722,7897
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13652,5056
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,52244,14234
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,54743,16105
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,65710,29276
MEDICAL BACK PROBLEMS W/O MCC,552,15671,5296
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,16055,7152
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14953,4515
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,32864,11375
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,21369,6560
OTHER VASCULAR PROCEDURES W MCC,252,69465,21898
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,64261,12049
PERIPHERAL VASCULAR DISORDERS W CC,300,16125,6304
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,20535,10054
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,11698,4095
PSYCHOSES,885,16239,6206
PULMONARY EDEMA & RESPIRATORY FAILURE,189,18772,8421
PULMONARY EMBOLISM W/O MCC,176,21706,6914
RED BLOOD CELL DISORDERS W/O MCC,812,17416,5247
RENAL FAILURE W CC,683,19225,6744
RENAL FAILURE W MCC,682,24503,10504
RENAL FAILURE W/O CC/MCC,684,12552,4356
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,18589,8810
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,30309,12944
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,90280,33026
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,43785,14665
SEIZURES W/O MCC,101,15092,4934
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,122536,40348
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,33402,12534
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,24392,7659
SIGNS & SYMPTOMS W/O MCC,948,14652,4391
SIMPLE PNEUMONIA & PLEURISY W CC,194,18052,6521
SIMPLE PNEUMONIA & PLEURISY W MCC,193,23657,9441
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,13005,4793
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,91864,27927
SYNCOPE & COLLAPSE,312,16850,4766
TRANSIENT ISCHEMIA,069,19250,4830
