description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,34878,7234
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,52101,11060
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,28319,4649
ATHEROSCLEROSIS W/O MCC,303,18102,3426
BRONCHITIS & ASTHMA W CC/MCC,202,31769,5016
BRONCHITIS & ASTHMA W/O CC/MCC,203,24512,3621
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,24303,4938
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,34416,7401
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18902,3416
CELLULITIS W/O MCC,603,21309,4927
CHEST PAIN,313,20167,3391
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,29609,5784
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,39192,7116
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,21814,4559
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,63040,11333
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,35795,6558
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,30060,5129
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,28951,5775
DIABETES W CC,638,26456,5220
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,30076,6008
DYSEQUILIBRIUM,149,24657,3804
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,35459,6882
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,23500,4354
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,54051,6062
FRACTURES OF HIP & PELVIS W/O MCC,536,25164,4244
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,24956,4191
G.I. HEMORRHAGE W CC,378,26821,6096
G.I. HEMORRHAGE W MCC,377,56812,11306
G.I. HEMORRHAGE W/O CC/MCC,379,18951,4254
G.I. OBSTRUCTION W CC,389,33618,5692
G.I. OBSTRUCTION W/O CC/MCC,390,21820,4040
HEART FAILURE & SHOCK W CC,292,29429,6101
HEART FAILURE & SHOCK W MCC,291,41078,8641
HEART FAILURE & SHOCK W/O CC/MCC,293,20828,4065
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,58573,11063
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,82498,17767
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,47532,8897
HYPERTENSION W/O MCC,305,19610,3658
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,123964,30040
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,35560,7002
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,45720,10730
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,29229,4903
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,35777,7455
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,23877,4708
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,61218,10371
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,42444,6964
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,88146,16949
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,29752,7456
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,100228,20163
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,52410,12578
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,73057,15363
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,141666,31166
MEDICAL BACK PROBLEMS W/O MCC,552,28933,4724
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,40419,6788
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,22965,4245
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,25457,5598
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,40814,10964
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,27610,5926
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,24661,6090
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,40758,9570
OTHER VASCULAR PROCEDURES W CC,253,68237,14772
OTHER VASCULAR PROCEDURES W MCC,252,88822,18200
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,49225,9626
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,90630,18922
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,68400,11738
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,67643,10566
PERIPHERAL VASCULAR DISORDERS W CC,300,24730,5793
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,23316,3946
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,62734,15783
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,57336,12818
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,48851,8882
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,23760,3723
PSYCHOSES,885,32548,5819
PULMONARY EDEMA & RESPIRATORY FAILURE,189,40098,7752
PULMONARY EMBOLISM W/O MCC,176,34064,6372
RED BLOOD CELL DISORDERS W MCC,811,29959,7469
RED BLOOD CELL DISORDERS W/O MCC,812,22064,4827
RENAL FAILURE W CC,683,30316,5998
RENAL FAILURE W MCC,682,48066,9599
RENAL FAILURE W/O CC/MCC,684,21613,3888
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,42162,8993
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,57984,12116
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,154776,34650
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,86940,14993
SEIZURES W/O MCC,101,25646,4493
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,64931,11794
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,35929,7198
SIGNS & SYMPTOMS W/O MCC,948,25467,4090
SIMPLE PNEUMONIA & PLEURISY W CC,194,32892,6452
SIMPLE PNEUMONIA & PLEURISY W MCC,193,47422,8560
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,23822,4257
SYNCOPE & COLLAPSE,312,25070,4495
TRANSIENT ISCHEMIA,069,25436,4417
