description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,16075,7662
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,22443,12042
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,12756,5198
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11578,4268
ATHEROSCLEROSIS W/O MCC,303,12982,3849
BRONCHITIS & ASTHMA W CC/MCC,202,11782,5496
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14187,5520
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,20288,8513
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10495,3902
CELLULITIS W MCC,602,28075,9852
CELLULITIS W/O MCC,603,17694,5697
CERVICAL SPINAL FUSION W/O CC/MCC,473,32614,13494
CHEST PAIN,313,16398,3638
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14898,6359
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18869,7873
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10409,4665
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,19003,7340
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,13289,6231
DIABETES W CC,638,15224,5332
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,15720,6797
DYSEQUILIBRIUM,149,10006,4170
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,19842,7689
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12263,4826
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,13858,6572
FRACTURES OF HIP & PELVIS W/O MCC,536,11719,4733
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,16168,4771
G.I. HEMORRHAGE W CC,378,15608,6614
G.I. HEMORRHAGE W MCC,377,27384,11457
G.I. HEMORRHAGE W/O CC/MCC,379,10560,4566
G.I. OBSTRUCTION W CC,389,14956,6017
G.I. OBSTRUCTION W/O CC/MCC,390,11674,4218
HEART FAILURE & SHOCK W CC,292,13684,6570
HEART FAILURE & SHOCK W MCC,291,22079,10038
HEART FAILURE & SHOCK W/O CC/MCC,293,10640,4421
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,30782,12370
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,45125,20193
HYPERTENSION W/O MCC,305,10516,4009
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,72919,38031
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16899,7474
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,23350,12178
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,11829,5360
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,25267,8649
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12603,5112
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,29759,10980
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,26495,7572
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,73058,21763
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,25202,10641
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,52943,23117
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,36765,13985
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,45657,17356
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,73621,33163
MEDICAL BACK PROBLEMS W/O MCC,552,13500,5289
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,21657,7704
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10038,4538
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,20459,11291
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,14632,6541
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,13228,6412
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,25569,11138
OTHER VASCULAR PROCEDURES W CC,253,37619,15988
OTHER VASCULAR PROCEDURES W MCC,252,37640,19337
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,24888,10714
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,49571,21036
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,39252,12902
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,33745,11557
PERIPHERAL VASCULAR DISORDERS W CC,300,18498,6496
