description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,34486,10862
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18214,5126
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,22464,7630
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14612,3530
CELLULITIS W/O MCC,603,15261,4917
CHEST PAIN,313,17219,3393
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,25787,6254
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,23713,7048
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,46536,11962
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,34837,6611
DIABETES W CC,638,14966,5116
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,25277,7132
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,19521,4609
G.I. HEMORRHAGE W CC,378,21209,6233
HEART FAILURE & SHOCK W CC,292,22251,6278
HEART FAILURE & SHOCK W MCC,291,31315,9680
HEART FAILURE & SHOCK W/O CC/MCC,293,18373,4242
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,48750,11529
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,80380,18049
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,97115,28641
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,36430,12789
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,22544,7031
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16872,4691
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,37518,10599
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,16924,7325
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,66384,13658
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,62190,15645
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,99198,30541
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18627,7042
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15032,4279
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,21056,5922
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,16422,5824
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,28505,9728
PULMONARY EDEMA & RESPIRATORY FAILURE,189,26321,7920
RED BLOOD CELL DISORDERS W MCC,811,22060,7589
RED BLOOD CELL DISORDERS W/O MCC,812,16433,4981
RENAL FAILURE W CC,683,19294,6293
RENAL FAILURE W MCC,682,26794,9642
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,43113,11444
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,42170,13238
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,32600,11408
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,20058,7153
SIMPLE PNEUMONIA & PLEURISY W CC,194,22217,6275
SIMPLE PNEUMONIA & PLEURISY W MCC,193,28306,8795
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20477,4555
