description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,22473,7319
BRONCHITIS & ASTHMA W CC/MCC,202,22657,5178
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14086,5155
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13490,3591
CELLULITIS W/O MCC,603,14376,4877
CERVICAL SPINAL FUSION W/O CC/MCC,473,22093,12896
CHEST PAIN,313,15710,3376
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,25605,5984
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,29917,7426
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,19369,4489
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,25738,6634
DIABETES W CC,638,12848,5003
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14340,4479
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,19535,6310
G.I. HEMORRHAGE W CC,378,22087,6215
G.I. HEMORRHAGE W/O CC/MCC,379,17415,4389
HEART FAILURE & SHOCK W CC,292,20265,6210
HEART FAILURE & SHOCK W MCC,291,29825,8312
HEART FAILURE & SHOCK W/O CC/MCC,293,12884,4107
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,32286,11446
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,31272,9313
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,23041,7107
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,43235,13094
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16654,5020
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15228,4732
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,23214,7178
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,51738,18958
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,43400,12982
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,40632,14533
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12854,4157
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,24342,6104
OTHER VASCULAR PROCEDURES W CC,253,46100,14729
OTHER VASCULAR PROCEDURES W MCC,252,50987,18396
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,27930,13288
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,51039,12420
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,33980,5324
PULMONARY EDEMA & RESPIRATORY FAILURE,189,30873,7868
PULMONARY EMBOLISM W/O MCC,176,21188,6429
RED BLOOD CELL DISORDERS W/O MCC,812,13220,4886
RENAL FAILURE W CC,683,18828,6062
RENAL FAILURE W MCC,682,25206,10178
RENAL FAILURE W/O CC/MCC,684,13043,4726
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,29500,8788
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,40834,12767
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,102234,31517
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,49145,14205
SEIZURES W/O MCC,101,13247,4622
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,25831,11044
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,23871,6739
SIGNS & SYMPTOMS W/O MCC,948,13894,4134
SIMPLE PNEUMONIA & PLEURISY W CC,194,24836,6136
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20068,4350
SYNCOPE & COLLAPSE,312,14417,4407
TRANSIENT ISCHEMIA,069,15384,4485
