description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,59326,6265
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,76560,10267
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,28286,4617
ATHEROSCLEROSIS W/O MCC,303,29309,3549
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,33119,6031
BRONCHITIS & ASTHMA W CC/MCC,202,38636,5134
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,51245,5350
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,65487,7517
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,41366,3458
CELLULITIS W MCC,602,61687,8740
CELLULITIS W/O MCC,603,39856,5137
CERVICAL SPINAL FUSION W/O CC/MCC,473,58097,12433
CHEST PAIN,313,37402,3621
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,48486,5916
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,60222,7300
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,37148,4544
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,115678,13655
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,63371,6516
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,38742,5156
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,39778,5612
DIABETES W CC,638,42050,5512
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,53374,6148
DYSEQUILIBRIUM,149,34396,4007
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,51064,7025
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,38443,4646
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,36853,6191
FRACTURES OF HIP & PELVIS W/O MCC,536,31831,4228
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,27932,4838
G.I. HEMORRHAGE W CC,378,55522,6725
