description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,10434,3896
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,25998,8245
CELLULITIS W/O MCC,603,23040,5649
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22734,6463
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,28201,7927
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,22840,6248
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,23572,4793
G.I. HEMORRHAGE W CC,378,21475,6865
HEART FAILURE & SHOCK W CC,292,24464,6830
HEART FAILURE & SHOCK W MCC,291,35408,9985
HEART FAILURE & SHOCK W/O CC/MCC,293,15723,4579
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,40634,12485
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,30740,7796
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,47268,13992
MEDICAL BACK PROBLEMS W/O MCC,552,22254,5456
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,21508,4621
PULMONARY EDEMA & RESPIRATORY FAILURE,189,33726,8559
RENAL FAILURE W CC,683,29516,7085
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,42157,12471
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,27531,8023
SIMPLE PNEUMONIA & PLEURISY W CC,194,22685,6636
SIMPLE PNEUMONIA & PLEURISY W MCC,193,27662,9807
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,54441,25151
SYNCOPE & COLLAPSE,312,14889,4921
TRANSIENT ISCHEMIA,069,22274,4885
