description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,8950,5172
CELLULITIS W/O MCC,603,10638,5177
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11881,6190
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,12776,7196
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8420,4451
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9113,4538
G.I. HEMORRHAGE W CC,378,10955,6255
HEART FAILURE & SHOCK W CC,292,9278,6434
HEART FAILURE & SHOCK W/O CC/MCC,293,5175,4392
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,12888,7165
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9841,5016
MEDICAL BACK PROBLEMS W/O MCC,552,11778,5072
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7899,4385
RED BLOOD CELL DISORDERS W/O MCC,812,7364,5087
RENAL FAILURE W CC,683,9993,6236
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,13306,9167
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,15397,12558
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,11875,10742
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,10928,7263
SIMPLE PNEUMONIA & PLEURISY W CC,194,12764,6310
