description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,3611,3142
CELLULITIS W/O MCC,603,5506,4622
CHEST PAIN,313,3628,3053
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,5997,5321
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,7521,6533
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,4914,4008
DIABETES W CC,638,4191,4428
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,5344,3987
G.I. HEMORRHAGE W CC,378,9012,5704
G.I. HEMORRHAGE W/O CC/MCC,379,6733,5270
HEART FAILURE & SHOCK W CC,292,7290,5499
HEART FAILURE & SHOCK W MCC,291,9766,7756
HEART FAILURE & SHOCK W/O CC/MCC,293,4735,3732
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,7407,6228
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,8503,6460
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,6319,4338
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,17457,10306
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,4255,3771
RED BLOOD CELL DISORDERS W/O MCC,812,4716,4417
RENAL FAILURE W CC,683,8547,5821
RENAL FAILURE W MCC,682,11844,8207
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,12567,12563
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,10886,10415
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,6342,6330
SIMPLE PNEUMONIA & PLEURISY W CC,194,8424,5560
SIMPLE PNEUMONIA & PLEURISY W MCC,193,13644,7749
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,5862,3908
