description,code,avgCoveredCharges,averagePayments
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,13000,4092
CELLULITIS W/O MCC,603,13916,5148
HEART FAILURE & SHOCK W CC,292,19300,5973
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13137,4830
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,42277,13828
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15755,4356
PSYCHOSES,885,11976,5922
RENAL FAILURE W CC,683,16072,6121
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,33418,11149
SIMPLE PNEUMONIA & PLEURISY W CC,194,17980,6436
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22052,8929
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14098,4400
