description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W CC/MCC,202,6971,4731
BRONCHITIS & ASTHMA W/O CC/MCC,203,5527,3444
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,5805,4484
CELLULITIS W/O MCC,603,4909,4491
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,9028,5354
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,8722,6361
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,6927,3958
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,6677,3923
G.I. HEMORRHAGE W CC,378,11868,5650
HEART FAILURE & SHOCK W CC,292,6970,5547
HEART FAILURE & SHOCK W MCC,291,11022,8120
HEART FAILURE & SHOCK W/O CC/MCC,293,6118,3720
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,6970,5979
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,6803,4189
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,5411,3803
RED BLOOD CELL DISORDERS W/O MCC,812,8904,4376
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,15468,9201
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,10899,5996
SIMPLE PNEUMONIA & PLEURISY W CC,194,9406,5467
SIMPLE PNEUMONIA & PLEURISY W MCC,193,14942,8012
SYNCOPE & COLLAPSE,312,6796,3937
TRANSIENT ISCHEMIA,069,5788,4020
