description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,59428,6546
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,86416,12128
BRONCHITIS & ASTHMA W CC/MCC,202,57744,4681
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,34538,4661
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,63181,7314
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,30243,3685
CELLULITIS W/O MCC,603,37274,4619
CERVICAL SPINAL FUSION W/O CC/MCC,473,149822,14825
CHEST PAIN,313,41740,6232
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,53779,5913
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,65945,7102
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,42496,4042
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,74574,6046
DIABETES W CC,638,50132,4616
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,67536,6419
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,39512,4298
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,53629,5660
FRACTURES OF HIP & PELVIS W/O MCC,536,30467,3830
G.I. HEMORRHAGE W CC,378,45375,5688
G.I. HEMORRHAGE W MCC,377,150352,14649
G.I. OBSTRUCTION W CC,389,49480,5193
HEART FAILURE & SHOCK W CC,292,47145,5782
HEART FAILURE & SHOCK W MCC,291,75606,8589
HEART FAILURE & SHOCK W/O CC/MCC,293,41614,3808
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,105887,10330
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,197515,35495
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,56774,7868
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,75610,10032
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,42245,5465
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,69375,7083
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,39527,4338
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,148353,19824
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,49871,7087
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,184208,19566
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,126157,13800
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,135302,18138
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,275764,33942
MEDICAL BACK PROBLEMS W/O MCC,552,43512,4521
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,76160,7965
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,38692,4499
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,92697,11630
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,52424,5523
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,56874,9788
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,115680,18676
PERIPHERAL VASCULAR DISORDERS W CC,300,42844,5337
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,28465,3676
PULMONARY EDEMA & RESPIRATORY FAILURE,189,73639,15688
PULMONARY EMBOLISM W/O MCC,176,57528,7734
RED BLOOD CELL DISORDERS W/O MCC,812,44551,4422
RENAL FAILURE W CC,683,42899,5525
RENAL FAILURE W MCC,682,78848,8906
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,74422,7843
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,114185,11103
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,215570,27759
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,108949,12822
SEIZURES W/O MCC,101,41864,4266
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,197701,26970
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,86718,11377
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,59602,6325
SIGNS & SYMPTOMS W/O MCC,948,34774,3772
SIMPLE PNEUMONIA & PLEURISY W CC,194,65297,7010
SIMPLE PNEUMONIA & PLEURISY W MCC,193,94226,8698
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,41576,3943
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,258074,37730
SYNCOPE & COLLAPSE,312,49521,4953
TRANSIENT ISCHEMIA,069,41569,4063
