description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,31558,6138
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,47180,9645
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,44687,4401
BRONCHITIS & ASTHMA W CC/MCC,202,29283,5549
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,26127,4787
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,33762,6989
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14995,3428
CELLULITIS W MCC,602,52173,9593
CELLULITIS W/O MCC,603,30681,4724
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,31512,5324
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,36268,6829
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,24316,4530
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,43803,6025
DIABETES W CC,638,26598,5432
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,33483,6358
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,30280,4071
G.I. HEMORRHAGE W CC,378,30118,5891
G.I. HEMORRHAGE W MCC,377,34806,9408
G.I. OBSTRUCTION W CC,389,26431,5135
G.I. OBSTRUCTION W/O CC/MCC,390,23675,3594
HEART FAILURE & SHOCK W CC,292,26376,5587
HEART FAILURE & SHOCK W MCC,291,54076,9268
HEART FAILURE & SHOCK W/O CC/MCC,293,15667,3764
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,65541,10342
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,109084,17814
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,125173,31006
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,30538,6247
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,26653,4510
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,33023,6490
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,25079,4388
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,31964,6979
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,132064,22394
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,64869,11972
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,89213,16198
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,157616,30283
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,39011,6373
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,22581,3972
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,25849,5732
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,82766,14222
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,44978,5568
OTHER VASCULAR PROCEDURES W MCC,252,74308,16373
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,76318,12140
PULMONARY EDEMA & RESPIRATORY FAILURE,189,45933,7040
PULMONARY EMBOLISM W/O MCC,176,42834,6460
RED BLOOD CELL DISORDERS W MCC,811,53814,9830
RED BLOOD CELL DISORDERS W/O MCC,812,21545,4491
RENAL FAILURE W CC,683,29972,5557
RENAL FAILURE W MCC,682,41984,9127
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,45324,8151
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,66574,11168
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,107394,15344
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,87269,13729
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,38359,6347
SIGNS & SYMPTOMS W/O MCC,948,20223,3660
SIMPLE PNEUMONIA & PLEURISY W CC,194,34974,5710
SIMPLE PNEUMONIA & PLEURISY W MCC,193,45625,8619
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,23687,3835
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,102377,21286
SYNCOPE & COLLAPSE,312,27552,4222
