description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,38597,9158
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,49706,13150
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,33908,6388
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,31168,5266
ATHEROSCLEROSIS W/O MCC,303,22549,4658
BRONCHITIS & ASTHMA W CC/MCC,202,26747,6705
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,24116,6649
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,44937,9867
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,19282,4766
CELLULITIS W MCC,602,42930,14692
CELLULITIS W/O MCC,603,22746,6837
CHEST PAIN,313,19267,4344
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,23146,7179
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,32402,9428
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,20554,5724
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,40463,8615
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,24940,6849
DIABETES W CC,638,28488,6578
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,25858,7700
DYSEQUILIBRIUM,149,21949,5044
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,33542,9066
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,20262,5855
FRACTURES OF HIP & PELVIS W/O MCC,536,22039,5679
G.I. HEMORRHAGE W CC,378,29155,8010
G.I. HEMORRHAGE W MCC,377,43029,13556
G.I. HEMORRHAGE W/O CC/MCC,379,15227,5521
G.I. OBSTRUCTION W CC,389,26839,7365
G.I. OBSTRUCTION W/O CC/MCC,390,19624,5068
HEART FAILURE & SHOCK W CC,292,26966,7717
HEART FAILURE & SHOCK W MCC,291,41872,11467
HEART FAILURE & SHOCK W/O CC/MCC,293,20943,5427
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,61064,14343
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,83950,22841
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,45339,11716
HYPERTENSION W/O MCC,305,18453,4795
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,163821,45353
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,41616,9060
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,53261,14700
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,31525,7173
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,27502,9533
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,21804,6297
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,48448,12970
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,28685,9323
