description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,21278,5661
BRONCHITIS & ASTHMA W CC/MCC,202,31696,8270
BRONCHITIS & ASTHMA W/O CC/MCC,203,27685,6145
CELLULITIS W/O MCC,603,23861,8332
CHEST PAIN,313,25130,5266
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,38446,8888
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,42106,11149
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,32260,6984
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,25460,6931
HEART FAILURE & SHOCK W CC,292,44536,10034
HEART FAILURE & SHOCK W MCC,291,50441,13996
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,20263,7422
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,98145,21261
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,21510,6623
PULMONARY EDEMA & RESPIRATORY FAILURE,189,50544,11957
RED BLOOD CELL DISORDERS W/O MCC,812,39282,7320
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,66573,18443
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,35826,11072
