description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,20964,7451
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,28278,11731
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,13830,5047
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,16447,6181
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,12598,5252
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,19402,8281
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8103,3574
CELLULITIS W MCC,602,15749,9024
CELLULITIS W/O MCC,603,13409,5226
CERVICAL SPINAL FUSION W/O CC/MCC,473,37823,13993
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12312,6014
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,12306,7404
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8322,4511
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,19548,7112
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,9607,5382
DIABETES W CC,638,17119,5514
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,29834,9106
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11294,4500
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,16556,7078
FRACTURES OF HIP & PELVIS W/O MCC,536,13268,5546
G.I. HEMORRHAGE W CC,378,13155,6420
G.I. HEMORRHAGE W MCC,377,23735,10416
G.I. OBSTRUCTION W CC,389,12792,5806
HEART FAILURE & SHOCK W CC,292,12920,6581
HEART FAILURE & SHOCK W MCC,291,18543,9309
HEART FAILURE & SHOCK W/O CC/MCC,293,10303,4508
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,35327,11522
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,40386,17938
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,26669,9380
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,89720,33596
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,14434,7025
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,21151,11477
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,11290,5131
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,12734,7527
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9769,4926
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,27396,11515
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,84478,23457
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,16103,7619
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,41902,19889
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,33846,13730
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,25285,15358
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,79690,34990
MEDICAL BACK PROBLEMS W/O MCC,552,12858,5148
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,17662,7276
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9201,4271
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15722,6243
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,13293,6164
OTHER VASCULAR PROCEDURES W CC,253,51586,15162
OTHER VASCULAR PROCEDURES W MCC,252,64872,19404
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,31212,10856
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,75144,20719
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,53478,14717
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,55825,16684
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,53594,23076
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,25780,9366
PULMONARY EDEMA & RESPIRATORY FAILURE,189,18988,8230
PULMONARY EMBOLISM W/O MCC,176,12956,6844
RED BLOOD CELL DISORDERS W/O MCC,812,8413,5016
RENAL FAILURE W CC,683,12817,6250
RENAL FAILURE W MCC,682,21034,11909
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,15858,8952
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,27603,12997
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,61760,15790
SEIZURES W/O MCC,101,11868,4764
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,34457,13326
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,13042,7349
SIMPLE PNEUMONIA & PLEURISY W CC,194,11710,6430
SIMPLE PNEUMONIA & PLEURISY W MCC,193,20559,9177
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,9263,4480
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,85292,26285
SYNCOPE & COLLAPSE,312,11331,4799
TRANSIENT ISCHEMIA,069,11291,4544
