description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,108193,10424
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,162349,16084
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,93144,7054
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,92983,7266
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,133674,12667
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,63457,5003
CELLULITIS W MCC,602,200217,15638
CELLULITIS W/O MCC,603,85753,7248
CHEST PAIN,313,79147,4817
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,112727,8774
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,112216,10269
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,79193,6278
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,154658,18190
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,109516,9563
DIABETES W CC,638,73031,7089
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,83796,10083
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,84908,7367
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,72225,8883
G.I. HEMORRHAGE W CC,378,91915,8997
G.I. HEMORRHAGE W MCC,377,126237,15332
G.I. OBSTRUCTION W CC,389,97526,8176
HEART FAILURE & SHOCK W CC,292,89702,9032
HEART FAILURE & SHOCK W MCC,291,167315,14184
HEART FAILURE & SHOCK W/O CC/MCC,293,92057,6023
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,124933,16194
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,217048,25916
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,382079,48402
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,125910,10107
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,232751,18404
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,79306,7713
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,81372,6882
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,122733,14952
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,172449,25935
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,121911,11308
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,126613,19137
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,144607,22725
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,557901,53468
MEDICAL BACK PROBLEMS W/O MCC,552,63781,7052
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,94124,9884
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,70033,6268
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,149670,15690
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,97762,8696
OTHER VASCULAR PROCEDURES W CC,253,232841,22564
OTHER VASCULAR PROCEDURES W MCC,252,331583,29292
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,117811,14051
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,234377,28376
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,174152,17412
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,223805,15502
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,182040,18502
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,157207,23568
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,166307,17787
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,187715,15352
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,66840,5467
PULMONARY EDEMA & RESPIRATORY FAILURE,189,117100,11710
PULMONARY EMBOLISM W/O MCC,176,104853,9396
RED BLOOD CELL DISORDERS W/O MCC,812,76073,6993
RENAL FAILURE W CC,683,83927,9338
RENAL FAILURE W MCC,682,148274,14354
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,139544,12549
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,203243,18028
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,424477,46383
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,230818,20044
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,206138,18206
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,130504,10176
SIMPLE PNEUMONIA & PLEURISY W CC,194,109441,10468
SIMPLE PNEUMONIA & PLEURISY W MCC,193,116041,15283
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,63496,6201
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,216424,33882
SYNCOPE & COLLAPSE,312,72037,6272
TRANSIENT ISCHEMIA,069,80718,6744
