description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,33872,7482
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,59851,11486
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,31989,5069
ATHEROSCLEROSIS W/O MCC,303,21801,3665
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,44762,7520
BRONCHITIS & ASTHMA W CC/MCC,202,26743,5468
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,24837,5507
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,63590,9755
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12980,3757
CELLULITIS W MCC,602,46807,8849
CELLULITIS W/O MCC,603,25755,5183
CERVICAL SPINAL FUSION W/O CC/MCC,473,63648,13047
CHEST PAIN,313,17168,3704
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,29411,6172
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,43266,7602
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,16872,4536
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,59295,12665
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,36767,6897
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,27724,5382
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,22968,5652
DIABETES W CC,638,36448,6029
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,33706,6352
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,36428,7258
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,27285,4593
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,50781,7052
FRACTURES OF HIP & PELVIS W/O MCC,536,23202,4480
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,24739,4504
G.I. HEMORRHAGE W CC,378,35106,6432
G.I. HEMORRHAGE W MCC,377,67543,11720
G.I. HEMORRHAGE W/O CC/MCC,379,19421,4537
G.I. OBSTRUCTION W CC,389,37941,6354
