description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,28130,7975
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,44248,12892
ATHEROSCLEROSIS W/O MCC,303,12791,4000
BRONCHITIS & ASTHMA W CC/MCC,202,10254,5833
BRONCHITIS & ASTHMA W/O CC/MCC,203,8490,4158
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18306,5758
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,21718,8448
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13086,4384
CELLULITIS W/O MCC,603,15178,5706
CHEST PAIN,313,14038,3799
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17253,6700
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,23502,8086
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12961,5231
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,47581,13809
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,27709,7883
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,18491,5903
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,17380,6229
DIABETES W CC,638,14301,5555
DYSEQUILIBRIUM,149,15884,4392
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,18456,7889
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15135,4994
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,11735,5178
G.I. HEMORRHAGE W CC,378,25196,7068
G.I. HEMORRHAGE W MCC,377,32362,12313
G.I. HEMORRHAGE W/O CC/MCC,379,16520,4914
G.I. OBSTRUCTION W CC,389,16944,6435
HEART FAILURE & SHOCK W CC,292,18310,6921
HEART FAILURE & SHOCK W MCC,291,30452,10311
HEART FAILURE & SHOCK W/O CC/MCC,293,10912,4666
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,39416,12894
HYPERTENSION W/O MCC,305,13086,4198
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,110191,38135
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,24868,7822
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,39870,12485
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,19227,6381
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,21182,7948
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14841,5472
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,36474,14299
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,60092,20859
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,87951,33906
MEDICAL BACK PROBLEMS W/O MCC,552,30058,5690
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18206,7826
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15326,4719
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,32528,12245
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,18277,6804
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,20437,6618
