description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,30081,7339
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,42467,11714
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,21889,5197
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,16467,4496
ATHEROSCLEROSIS W/O MCC,303,15498,3831
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,21396,6474
BRONCHITIS & ASTHMA W CC/MCC,202,19813,5253
BRONCHITIS & ASTHMA W/O CC/MCC,203,13720,3772
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,22192,5267
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,32765,9115
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,15284,3618
CELLULITIS W MCC,602,31617,8969
CELLULITIS W/O MCC,603,14319,5111
CERVICAL SPINAL FUSION W/O CC/MCC,473,23279,13193
CHEST PAIN,313,15154,3466
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,24959,6233
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,38622,7832
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17294,4532
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,63007,13977
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,29927,6992
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,16804,5478
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,18909,5554
DIABETES W CC,638,16840,5282
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,25005,6470
DYSEQUILIBRIUM,149,15173,4021
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,25661,7444
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15764,4527
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,17570,6303
FRACTURES OF HIP & PELVIS W/O MCC,536,15348,4411
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,15416,4288
G.I. HEMORRHAGE W CC,378,22538,6373
G.I. HEMORRHAGE W MCC,377,41511,11199
G.I. HEMORRHAGE W/O CC/MCC,379,17927,4403
G.I. OBSTRUCTION W CC,389,17259,5819
G.I. OBSTRUCTION W/O CC/MCC,390,11146,3969
HEART FAILURE & SHOCK W CC,292,24540,6213
HEART FAILURE & SHOCK W MCC,291,36414,9165
HEART FAILURE & SHOCK W/O CC/MCC,293,16711,4325
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,30249,11544
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,73612,21166
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,28235,9424
HYPERTENSION W/O MCC,305,16972,3901
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,94545,34600
