description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W CC/MCC,202,71234,6647
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,72195,6687
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,72536,9754
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,40800,4521
CELLULITIS W MCC,602,105280,11070
CELLULITIS W/O MCC,603,63672,6982
CHEST PAIN,313,50707,4530
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,79156,7686
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,111155,12033
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,48862,5678
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,196244,21068
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,72071,8936
DIABETES W CC,638,70933,6481
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,102978,9612
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,58351,5749
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,39698,5660
G.I. HEMORRHAGE W CC,378,74957,8745
G.I. HEMORRHAGE W MCC,377,103127,13387
G.I. HEMORRHAGE W/O CC/MCC,379,45886,5625
G.I. OBSTRUCTION W CC,389,66066,7322
G.I. OBSTRUCTION W/O CC/MCC,390,40121,5031
HEART FAILURE & SHOCK W CC,292,81386,8227
HEART FAILURE & SHOCK W MCC,291,144422,13251
HEART FAILURE & SHOCK W/O CC/MCC,293,58432,5341
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,103388,14426
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,198190,24826
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,94850,11934
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,386702,49251
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,85192,8925
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,169409,17660
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,71123,6411
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,67468,9116
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,56441,6167
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,111144,13492
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,185188,24243
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,51816,9021
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,101952,16714
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,168997,21730
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,279124,42566
MEDICAL BACK PROBLEMS W/O MCC,552,58070,6696
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,73690,9510
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,56846,5470
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,68446,7641
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,99235,14502
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,63234,7882
OTHER VASCULAR PROCEDURES W MCC,252,178470,25422
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,178710,25319
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,97487,15592
PERIPHERAL VASCULAR DISORDERS W CC,300,77475,7478
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,117425,20890
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,67321,16100
PULMONARY EDEMA & RESPIRATORY FAILURE,189,149420,14417
RED BLOOD CELL DISORDERS W MCC,811,93365,9953
RED BLOOD CELL DISORDERS W/O MCC,812,49387,6295
RENAL FAILURE W CC,683,72993,8098
RENAL FAILURE W MCC,682,104622,12852
RENAL FAILURE W/O CC/MCC,684,47674,5103
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,102355,11051
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,184094,18297
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,342604,43682
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,239710,27891
SEIZURES W/O MCC,101,61505,6011
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,482848,55996
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,172740,17593
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,97649,9916
SIGNS & SYMPTOMS W/O MCC,948,55732,5308
SIMPLE PNEUMONIA & PLEURISY W CC,194,90954,8467
SIMPLE PNEUMONIA & PLEURISY W MCC,193,125996,12017
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,69574,5902
SYNCOPE & COLLAPSE,312,56598,5680
TRANSIENT ISCHEMIA,069,57572,5788
