description,code,avgCoveredCharges,averagePayments
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,4884,4981
CHEST PAIN,313,14036,4221
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15905,8815
G.I. HEMORRHAGE W CC,378,12374,7785
HEART FAILURE & SHOCK W CC,292,15489,7822
HEART FAILURE & SHOCK W MCC,291,18898,11333
HEART FAILURE & SHOCK W/O CC/MCC,293,10651,5260
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10783,6037
PSYCHOSES,885,6275,6909
RENAL FAILURE W CC,683,11837,7863
RENAL FAILURE W MCC,682,22966,12563
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,29141,17648
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,22176,14317
SIMPLE PNEUMONIA & PLEURISY W CC,194,15787,7731
SIMPLE PNEUMONIA & PLEURISY W MCC,193,17483,10302
