city,avgCoveredCharges,averagePayments
ALPENA,64705,35176
ANN ARBOR,127047,52196
BATTLE CREEK,58769,29258
BAY CITY,84873,32365
CLINTON TOWNSHI,49048,31400
COMMERCE TOWNSH,111139,44031
DEARBORN,105679,39790
DETROIT,83962,45164
FARMINGTON HILL,55363,41582
FLINT,115058,47052
GRAND BLANC,97340,40100
GRAND RAPIDS,67472,39778
GROSSE POINTE,56406,29778
JACKSON,99281,32205
KALAMAZOO,112157,41186
LANSING,126487,42737
LAPEER,82640,30766
LIVONIA,58008,29594
MARQUETTE,57371,36330
MONROE,74850,34805
MOUNT CLEMENS,80460,37681
MUSKEGON,41231,28418
PONTIAC,62240,40324
PORT HURON,69641,31147
ROCHESTER,92783,31341
ROYAL OAK,119309,44271
SAGINAW,91709,34839
SOUTHFIELD,96753,39796
ST JOSEPH,57398,32135
TAYLOR,62615,28661
TRAVERSE CITY,89209,37676
TRENTON,97555,35945
TROY,94545,34600
W BLOOMFIELD,128471,50911
WARREN,69788,33666
WAYNE,81765,34550
WYANDOTTE,62389,30940
WYOMING,43918,34513
